text,target,sample_id,review_id,lang,range,aspect_category,sentiment,from,to
"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ",grilled Mahi Mahi,1722,318,EN,"[79,96)",food#quality,NEGATIVE,79,96
"Everyone seemed generally happy with their food, except my brother who had the grilled Mahi Mahi, seemingly drenched in Grapfruit Juice! ",grilled Mahi Mahi,1722,318,EN,"[79,96)",food#style_options,NEGATIVE,79,96
I heard the lobster roll was excellent. ,lobster roll,1723,318,EN,"[12,24)",food#quality,POSITIVE,12,24
"They seemed to continue to rush us along, taking plates without asking if we were done (my sister still had her fork in hand). ",,1724,318,EN,"[0,0)",service#general,NEGATIVE,0,0
"All in all the food was good - a little on the expensive side, but fresh. ",food,1725,318,EN,"[15,19)",food#quality,POSITIVE,15,19
"All in all the food was good - a little on the expensive side, but fresh. ",food,1725,318,EN,"[15,19)",food#prices,NEGATIVE,15,19
"Service not the friendliest to our ""large party""! ",Service,1726,318,EN,"[0,7)",service#general,NEGATIVE,0,7
Probably would not go back here.,,1727,318,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
Great Indian food,Indian food,1728,319,EN,"[6,17)",food#quality,POSITIVE,6,17
"Food was amazing - I love Indian food and eat it quite regularly, but I can say this is one of the best I've had.",Food,1730,319,EN,"[0,4)",food#quality,POSITIVE,0,4
"Very ""normal Indian food"", but done really well.",Indian food,1731,319,EN,"[13,24)",food#style_options,NEUTRAL,13,24
"Very ""normal Indian food"", but done really well.",Indian food,1731,319,EN,"[13,24)",food#quality,POSITIVE,13,24
"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",place,1732,319,EN,"[166,171)",restaurant#general,POSITIVE,166,171
"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",place,1732,319,EN,"[166,171)",restaurant#prices,NEGATIVE,166,171
"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",chicken tikka masala,1732,319,EN,"[54,74)",food#prices,NEGATIVE,54,74
"I have it a 4 instead of 5 because of the price (just chicken tikka masala - no bread of rice - is $25), which I would expect at a upscale Indian restaurant but this place doesn't have an upscale feel.",feel,1732,319,EN,"[196,200)",ambience#general,NEGATIVE,196,200
"Also, waiters try to push more food on you, like suggest things as if they are complimentary when they actually cost $.",waiters,1733,319,EN,"[6,13)",service#general,NEGATIVE,6,13
I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,,1734,319,EN,"[0,0)",service#general,NEGATIVE,0,0
I don't appreciate places or people that try to drive up the bill without the patron's knowledge so that was a huge turnoff (more than the price).,,1734,319,EN,"[0,0)",restaurant#prices,NEGATIVE,0,0
"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",Indian food,1735,319,EN,"[134,145)",food#quality,POSITIVE,134,145
"But if you're prepared to spend some $ and remember to ask if something they offer is complimentary, then this is the place to go for Indian food",place,1735,319,EN,"[118,123)",restaurant#prices,NEGATIVE,118,123
One of the BEST,,1736,320,EN,"[0,0)",restaurant#general,POSITIVE,0,0
"Bukhara Grill, the tagline says it all.. ""INDIAN SPICE RAVE""",Bukhara Grill,1737,320,EN,"[0,13)",restaurant#general,POSITIVE,0,13
The lunch buffet is expensive but is deff worth it.,lunch buffet,1739,320,EN,"[4,16)",food#prices,NEGATIVE,4,16
The lunch buffet is expensive but is deff worth it.,lunch buffet,1739,320,EN,"[4,16)",food#quality,POSITIVE,4,16
We have gone for dinner only a few times but the same great quality and service is given.,service,1741,320,EN,"[72,79)",service#general,POSITIVE,72,79
We have gone for dinner only a few times but the same great quality and service is given.,dinner,1741,320,EN,"[17,23)",food#quality,POSITIVE,17,23
Bukhara is on my top 5 Indian places in NYC,Bukhara,1742,320,EN,"[0,7)",restaurant#general,POSITIVE,0,7
Wretched and retching,,1743,321,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
I have never been so disgusted by both food an service.,food,1746,321,EN,"[39,43)",food#quality,NEGATIVE,39,43
I have never been so disgusted by both food an service.,service,1746,321,EN,"[47,54)",service#general,NEGATIVE,47,54
For starters they delivered us someone else's order.,,1747,321,EN,"[0,0)",service#general,NEGATIVE,0,0
"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",kimchee,1749,321,EN,"[187,194)",food#quality,NEGATIVE,187,194
"However, once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair, (sometimes you have to settle when it's your only option), I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting, slimy, clearly bad piece of fish skin.",Korean fair,1749,321,EN,"[87,98)",food#quality,NEGATIVE,87,98
"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",food,1751,321,EN,"[38,42)",food#quality,NEGATIVE,38,42
"My main concern was the sanity of the food that was being sent out to myself and others, but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation.",,1751,321,EN,"[0,0)",service#general,NEGATIVE,0,0
None was made so i hung up.,,1752,321,EN,"[0,0)",service#general,NEGATIVE,0,0
Less than three minutes passed before I found myself doubled over the toilet.,,1753,321,EN,"[0,0)",food#quality,NEGATIVE,0,0
"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",meal,1754,321,EN,"[140,144)",food#quality,NEGATIVE,140,144
"My girlfriend, being slightly more aggressive, and having been equally disgusted causing her to throw out the remainder of her barely eaten meal, called back only to be informed that I was probably wrong and that it was most likely an oyster, and that we were also blacklisted from their restaurant.",,1754,321,EN,"[0,0)",service#general,NEGATIVE,0,0
"It wasn't as if this restaurant had any major bragging points before hand, but now it's simply repulsive.",restaurant,1757,321,EN,"[21,31)",restaurant#general,NEGATIVE,21,31
Eat at your own risk.,,1758,321,EN,"[21,31)",food#quality,NEGATIVE,21,31
Gorgeous place ideal for a romantic dinner,place,1759,322,EN,"[9,14)",ambience#general,POSITIVE,9,14
Gorgeous place ideal for a romantic dinner,place,1759,322,EN,"[9,14)",restaurant#miscellaneous,POSITIVE,9,14
I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,four course prix fix menu,1761,322,EN,"[54,79)",food#quality,POSITIVE,54,79
I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot.,white organza tent,1761,322,EN,"[18,36)",ambience#general,POSITIVE,18,36
The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,service,1762,322,EN,"[4,11)",service#general,POSITIVE,4,11
The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing!,waiter,1762,322,EN,"[35,41)",service#general,POSITIVE,35,41
I completely recommend Casa La Femme for any special occasion and to REALLY impress your date.,Casa La Femme,1763,322,EN,"[23,36)",restaurant#miscellaneous,POSITIVE,23,36
More Williamsburg Garbage,,1764,323,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
The dishes came out around 5 minutes apart.,,1767,323,EN,"[0,0)",service#general,NEGATIVE,0,0
"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",bibimbap,1768,323,EN,"[4,12)",food#quality,NEUTRAL,4,12
"The bibimbap was average, but the stone bowl wasn't even close to sizzling.",stone bowl,1768,323,EN,"[34,44)",food#style_options,NEGATIVE,34,44
Too bad I had paid an extra $2 for the stone bowl.,stone bowl,1769,323,EN,"[39,49)",food#prices,NEGATIVE,39,49
The nakgi-bokum was horrible.,nakgi-bokum,1770,323,EN,"[4,15)",food#quality,NEGATIVE,4,15
Easily the worst stir-fried squid I've ever tasted.,stir-fried squid,1771,323,EN,"[17,33)",food#quality,NEGATIVE,17,33
The sauce tasted more like Chinese fast food than decent Korean.,sauce,1772,323,EN,"[4,9)",food#quality,NEGATIVE,4,9
"The side dishes were passable, and I did get a refill upon request.",side dishes,1773,323,EN,"[4,15)",food#quality,NEUTRAL,4,15
"The side dishes were passable, and I did get a refill upon request.",side dishes,1773,323,EN,"[4,15)",food#style_options,NEUTRAL,4,15
The real problem I had with this place was the complete lack of service.,service,1774,323,EN,"[64,71)",service#general,NEGATIVE,64,71
She just nodded and walked off.,,1776,323,EN,"[0,0)",service#general,NEGATIVE,0,0
"As to my comment about the food, no apology or acknowledgment was made.",,1778,323,EN,"[0,0)",service#general,NEGATIVE,0,0
My wife had barely touched that mess of a dish.,dish,1779,323,EN,"[42,46)",food#quality,NEGATIVE,42,46
We were charged full price.,,1780,323,EN,"[0,0)",service#general,NEGATIVE,0,0
Lives up to the hype,,1783,324,EN,"[0,0)",restaurant#general,POSITIVE,0,0
We've tried before but it always packed and doesn't take reservations.,,1785,324,EN,"[0,0)",restaurant#miscellaneous,NEUTRAL,0,0
It was well worth the wait.,,1786,324,EN,"[0,0)",restaurant#general,POSITIVE,0,0
The wife had the risotto which was amazing.,risotto,1787,324,EN,"[17,24)",food#quality,POSITIVE,17,24
"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",,1788,324,EN,"[0,0)",food#style_options,NEGATIVE,0,0
"It doesn't look appetizing as it's covered in squid ink and it turns your lips and teeth black, but the taste was phenomenal.",,1788,324,EN,"[0,0)",food#quality,POSITIVE,0,0
The farro salad and the mashed yukon potatoes were also extremely tasty.,farro salad,1789,324,EN,"[4,15)",food#quality,POSITIVE,4,15
The farro salad and the mashed yukon potatoes were also extremely tasty.,mashed yukon potatoes,1789,324,EN,"[24,45)",food#quality,POSITIVE,24,45
i love margherita pizza – i looove east village pizza,east village pizza,1790,325,EN,"[35,53)",restaurant#general,POSITIVE,35,53
i love margherita pizza – i looove east village pizza,margherita pizza,1790,325,EN,"[7,23)",food#quality,POSITIVE,7,23
"Love this place, every time we are in the city this is one of the places we always go.",place,1791,325,EN,"[10,15)",restaurant#general,POSITIVE,10,15
A quintessential slice of NYC pizza.,slice of NYC pizza,1792,325,EN,"[17,35)",food#quality,NEUTRAL,17,35
"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",crust,1793,325,EN,"[4,9)",food#quality,POSITIVE,4,9
"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",sauce,1793,325,EN,"[48,53)",food#quality,POSITIVE,48,53
"The crust has a great bite and a good chew, the sauce is light with a nice acidity to it, the salt from the cheese is great, really heightens the flavor of all the other components.",cheese,1793,325,EN,"[108,114)",food#quality,POSITIVE,108,114
"Personally I like the margherita pizza better, but they are all good.",margherita pizza,1794,325,EN,"[22,38)",food#quality,POSITIVE,22,38
"Personally I like the margherita pizza better, but they are all good.",,1794,325,EN,"[0,0)",food#quality,POSITIVE,0,0
Possibly the Most Romantic Restaurant in the City,Restaurant,1795,326,EN,"[27,37)",ambience#general,POSITIVE,27,37
"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",modern Japanese brasserie,1796,326,EN,"[32,57)",restaurant#general,POSITIVE,32,57
"This is undoubtedly my favorite modern Japanese brasserie (that don’t serve sushi), and in my opinion, one of the most romantic restaurants in the city!",modern Japanese brasserie,1796,326,EN,"[32,57)",ambience#general,POSITIVE,32,57
"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",spot,1797,326,EN,"[60,64)",location#general,NEUTRAL,60,64
"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",unmarked wooden doors,1797,326,EN,"[85,106)",ambience#general,POSITIVE,85,106
"Not only is it an adventure getting to this somewhat hidden spot, once you enter the unmarked wooden doors, the zen and intimate décor will make you feel like you’re no longer in the city.",décor,1797,326,EN,"[129,134)",ambience#general,POSITIVE,129,134
"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",private booths,1798,326,EN,"[117,131)",ambience#general,POSITIVE,117,131
"If you’re planning to come here, make sure that your date is someone whom you really like since you’ll be ushered to private booths where there will be no people or food watching (choose the ones on the ground level that have glass ceilings so you may see the stars in the sky!).",glass ceilings,1798,326,EN,"[226,240)",ambience#general,POSITIVE,226,240
It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,,1799,326,EN,"[0,0)",ambience#general,POSITIVE,0,0
It’s just you and your date and an occasional cute ‘excuse me’ before the waiter opens the little curtain to your booth!,waiter,1799,326,EN,"[74,80)",service#general,POSITIVE,74,80
"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",BBE $29 fixe prix menu,1800,326,EN,"[17,39)",food#prices,POSITIVE,17,39
"My party had the BBE $29 fixe prix menu, which was such a wonderful deal since it also came with a flight of sake!",BBE $29 fixe prix menu,1800,326,EN,"[17,39)",food#style_options,POSITIVE,17,39
We started off with a delightful sashimi amuse bouche.,sashimi amuse bouche,1802,326,EN,"[33,53)",food#quality,POSITIVE,33,53
"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",Grilled Black Cod,1804,326,EN,"[13,30)",food#quality,POSITIVE,13,30
"I picked the Grilled Black Cod as my entree, which I absolutely devoured while someone commented that the Grilled Salmon dish was better.",Grilled Salmon dish,1804,326,EN,"[106,125)",food#quality,POSITIVE,106,125
The sake’s complimented the courses very well and is successfully easing me into the sake world.,sake’s,1806,326,EN,"[4,10)",drinks#quality,POSITIVE,4,10
"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.",frozen black sesame mousse,1807,326,EN,"[27,53)",food#quality,NEUTRAL,27,53
"For desserts, we tried the frozen black sesame mousse (interesting but not extraordinary) and matcha (powdered green tea) and blueberry cheesecake, which was phenomenal.",matcha (powdered green tea) and blueberry cheesecake,1807,326,EN,"[94,146)",food#quality,POSITIVE,94,146
"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.",brasserie,1808,326,EN,"[191,200)",restaurant#general,POSITIVE,191,200
"Maybe it was the great company (I had friends visiting from Philly – yes, it was not a date this time) or the super reasonable price point, but I just can’t say enough good things about this brasserie.",brasserie,1808,326,EN,"[191,200)",restaurant#prices,POSITIVE,191,200
"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",Zenkichi,1809,326,EN,"[95,103)",restaurant#general,POSITIVE,95,103
"I don’t usually visit the same establishment more than once, what more twice, but I’ll come to Zenkichi anytime for a quiet, unhurried and memorable dinner.",Zenkichi,1809,326,EN,"[95,103)",ambience#general,POSITIVE,95,103
Terrible would be a compliment!,,1810,327,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"The service leaves much to be desired, from feeling like you are rushed the place your order, to being ignored the rest of the night.",service,1811,327,EN,"[4,11)",service#general,NEGATIVE,4,11
We paid a fixed pricce but got nothing!!,,1813,327,EN,"[0,0)",service#general,NEGATIVE,0,0
We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating.,,1814,327,EN,"[0,0)",service#general,NEGATIVE,0,0
"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",service,1815,327,EN,"[63,70)",service#general,NEGATIVE,63,70
"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",drinks,1815,327,EN,"[124,130)",drinks#prices,NEGATIVE,124,130
"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",pita bread,1815,327,EN,"[141,151)",food#prices,NEGATIVE,141,151
"They are extremely rude, not even apologizing for the horrible service we got and handing us a bill well over $500 for some drinks adn their pita bread!",,1815,327,EN,"[0,0)",service#general,NEGATIVE,0,0
Stay away,,1816,327,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
Great Shabu Shabu,Shabu Shabu,1817,328,EN,"[6,17)",food#quality,POSITIVE,6,17
I love it.,,1819,328,EN,"[0,0)",restaurant#general,POSITIVE,0,0
I tried a couple other dishes but wasn't too impressed.,dishes,1821,328,EN,"[23,29)",food#quality,NEUTRAL,23,29
"But for the Shabu Shabu, you won't find much better in NY.",Shabu Shabu,1822,328,EN,"[12,23)",food#quality,POSITIVE,12,23
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",meat,1824,328,EN,"[4,8)",food#quality,POSITIVE,4,8
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",sauces,1824,328,EN,"[23,29)",food#quality,POSITIVE,23,29
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",service,1824,328,EN,"[92,99)",service#general,POSITIVE,92,99
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",meal,1824,328,EN,"[83,87)",food#style_options,POSITIVE,83,87
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",kimchi,1824,328,EN,"[49,55)",food#prices,POSITIVE,49,55
"The meat is fresh, the sauces are great, you get kimchi and a salad free with your meal and service is good too.",salad,1824,328,EN,"[62,67)",food#prices,POSITIVE,62,67
Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,Korean food,1825,329,EN,"[61,72)",food#quality,POSITIVE,61,72
Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,fusion twists,1825,329,EN,"[77,90)",food#quality,POSITIVE,77,90
Dokebi gives Williamsburg the right one-two punch of classic Korean food and fusion twists like pork belly tacos.,pork belly tacos,1825,329,EN,"[96,112)",food#quality,POSITIVE,96,112
"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",hot dogs,1826,330,EN,"[4,12)",food#quality,POSITIVE,4,12
"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",pork croquette sandwich,1826,330,EN,"[77,100)",food#quality,POSITIVE,77,100
"The hot dogs are good, yes, but the reason to get over here is the fantastic pork croquette sandwich, perfect on its supermarket squishy bun.",bun,1826,330,EN,"[137,140)",food#quality,POSITIVE,137,140
Restaurant with a view,view,1827,331,EN,"[18,22)",location#general,NEUTRAL,18,22
The food tasted very good.,food,1829,331,EN,"[4,8)",food#quality,POSITIVE,4,8
The family seafood entree was very good.,family seafood entree,1830,331,EN,"[4,25)",food#quality,POSITIVE,4,25
The main entree was also very good.,main entree,1831,331,EN,"[4,15)",food#quality,POSITIVE,4,15
"Price is high but the food is good, so I would come back again.",food,1833,331,EN,"[22,26)",food#quality,POSITIVE,22,26
"Price is high but the food is good, so I would come back again.",food,1833,331,EN,"[22,26)",food#prices,NEGATIVE,22,26
"Price is high but the food is good, so I would come back again.",,1833,331,EN,"[0,0)",restaurant#general,POSITIVE,0,0
This place doesn't make any sense,place,1834,332,EN,"[5,10)",restaurant#general,NEGATIVE,5,10
Just want to warn you all - don't waste your time and money.,,1835,332,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...",decor,1836,332,EN,"[29,34)",ambience#general,NEGATIVE,29,34
"This place has totally weird decor, stairs going up with mirrored walls - I am surprised how no one yet broke their head or fall off the stairs - mirrored walls make you dizzy and delusional...",mirrored walls,1836,332,EN,"[57,71)",ambience#general,NEGATIVE,57,71
This place is not inviting and the food is totally weird.,place,1837,332,EN,"[5,10)",ambience#general,NEGATIVE,5,10
This place is not inviting and the food is totally weird.,food,1837,332,EN,"[35,39)",food#quality,NEGATIVE,35,39
The concept of japanese tapas is newly created and clearly doesn't work.,japanese tapas,1838,332,EN,"[15,29)",food#style_options,NEGATIVE,15,29
"The food they serve is not comforting, not appetizing and uncooked.",food,1839,332,EN,"[4,8)",food#quality,NEGATIVE,4,8
Good Food,Food,1841,333,EN,"[5,9)",food#quality,POSITIVE,5,9
"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",food,1843,333,EN,"[4,8)",food#quality,POSITIVE,4,8
"The food was great and tasty, but the sitting space was too small, I don't like being cramp in a corner.",sitting space,1843,333,EN,"[38,51)",ambience#general,NEGATIVE,38,51
Over all it was a very nice romantic place .,place,1844,333,EN,"[37,42)",restaurant#general,POSITIVE,37,42
Over all it was a very nice romantic place .,place,1844,333,EN,"[37,42)",ambience#general,POSITIVE,37,42
Loved it,,1846,334,EN,"[0,0)",restaurant#general,POSITIVE,0,0
A coworker and I tried Pacifico after work a few Fridays and loved it.,Pacifico,1847,334,EN,"[23,31)",restaurant#general,POSITIVE,23,31
The atmosphere was great.,atmosphere,1848,334,EN,"[4,14)",ambience#general,POSITIVE,4,14
"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",food,1849,334,EN,"[4,8)",food#quality,POSITIVE,4,8
"The food we ordered was excellent, although I wouldn't say the margaritas were anything to write home about.",margaritas,1849,334,EN,"[63,73)",drinks#quality,NEUTRAL,63,73
"Our waitress wasn't mean, but not especially warm or attentive either.",waitress,1850,334,EN,"[4,12)",service#general,NEUTRAL,4,12
"I must say I am surprised by the bad reviews of the restaurant earlier in the year, though.",restaurant,1851,334,EN,"[52,62)",restaurant#general,POSITIVE,52,62
"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",patio,1853,334,EN,"[89,94)",ambience#general,POSITIVE,89,94
"Regardless, we'll be back and can't wait to visit in the summer to take advantage of the patio.",,1853,334,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Dumbfoundingly Poor,,1854,335,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"This was, from start to finish, a mind-bogglingly uncomfortable experience.",,1855,335,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
Lexicographers take note: a new and fascinating definition of rudeness is alive and flourishing right here in Brooklyn.,,1856,335,EN,"[0,0)",service#general,NEGATIVE,0,0
The servers at Flatbush Farm appear to have perfected that ghastly technique of making you feel guilty and ashamed for deigning to attract their attention.,servers,1857,335,EN,"[4,11)",service#general,NEGATIVE,4,11
Polite acknowledgement is out;,,1858,335,EN,"[0,0)",service#general,NEGATIVE,0,0
supercilious scorn is in.,,1859,335,EN,"[0,0)",service#general,NEGATIVE,0,0
"And how many times can you pick up the same perfectly aligned set of napkins, inspect them vapidly and plonk them down in exactly the same place instead of venturing a glance at people who are there to help you make the rent?",,1860,335,EN,"[0,0)",service#general,NEGATIVE,0,0
"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",server,1861,335,EN,"[12,18)",service#general,NEGATIVE,12,18
"A different server enhanced the fun, dumping our entrees in front of us halfway through our appetizer (which was delicious).",appetizer,1861,335,EN,"[92,101)",food#quality,POSITIVE,92,101
"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",food,1862,335,EN,"[12,16)",food#quality,POSITIVE,12,16
"Overall the food quality was pretty good, though I hear the salmon is much better when it hasn't sat cooling in front of the guest.",,1862,335,EN,"[0,0)",service#general,NEGATIVE,0,0
"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",fit-out,1863,335,EN,"[21,28)",ambience#general,POSITIVE,21,28
"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",furnishings,1863,335,EN,"[46,57)",ambience#general,POSITIVE,46,57
"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",wine list,1863,335,EN,"[100,109)",drinks#style_options,POSITIVE,100,109
"The place has a nice fit-out, some attractive furnishings and, from what I could tell, a reasonable wine list (I was given the food menu when I asked for the carte des vins)",,1863,335,EN,"[0,0)",service#general,NEGATIVE,0,0
"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",,1864,335,EN,"[0,0)",restaurant#prices,NEGATIVE,0,0
"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",,1864,335,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"At $120 for two people, however, this in no way represents value, unless you're looking to pay by the hour for passive-aggressive torture.",,1864,335,EN,"[0,0)",service#general,NEGATIVE,0,0
"On that scale, it's a world-beater.",,1865,335,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
How is this palce still open?,palce,1866,336,EN,"[12,17)",restaurant#general,NEGATIVE,12,17
I honestly don't even know where to begin.,,1867,336,EN,"[0,0)",restaurant#general,NEGATIVE,0,0
"We arrived and were seated immediately, which made us both happy.",,1869,336,EN,"[0,0)",service#general,POSITIVE,0,0
Everything was going good until we got our meals.,,1871,336,EN,"[0,0)",restaurant#general,POSITIVE,0,0
Everything was going good until we got our meals.,meals,1871,336,EN,"[43,48)",food#quality,NEGATIVE,43,48
I took one look at the chicken and I was appalled.,chicken,1872,336,EN,"[23,30)",food#style_options,NEGATIVE,23,30
"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.",,1873,336,EN,"[0,0)",food#style_options,NEGATIVE,0,0
"It was served with skin, over a bed of extremely undercooked spinach and mashed potatoes.",spinach,1873,336,EN,"[61,68)",food#quality,NEGATIVE,61,68
"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",salmon,1875,336,EN,"[29,35)",food#quality,NEGATIVE,29,35
"I took one bite from the $24 salmon, and I have never, in the 17 years I have been going to restaurants tasted salmon as fishy, as dry, and as bland as the one in Flatbush Farms.",salmon,1875,336,EN,"[29,35)",food#prices,NEGATIVE,29,35
"At this point, the waitress comes over and asks us if everything was okay, I was literally so shocked that I was speechless and didn't say anything, and guess what, the waitress WALKED away.",waitress,1876,336,EN,"[19,27)",service#general,NEGATIVE,19,27
"So, I switch with my boyfriend again to see if maybe I could stomach the meat and spinach again, but the spinach was so undercooked that I just could not bite through it.",spinach,1877,336,EN,"[105,112)",food#quality,NEGATIVE,105,112
I couldn't even enjoy the mashed potatoes because it was hidden completely under the chicken and spinach.,,1878,336,EN,"[0,0)",food#style_options,NEGATIVE,0,0
So I decide to report back to the waitress because it was completely inedible.,,1880,336,EN,"[0,0)",food#quality,NEGATIVE,0,0
"Guess what, I waited for TWENTY minutes before she came over and when she finally did, she says, ""oh well, I wish you would have said something earlier"" No apology, nothing.",,1881,336,EN,"[0,0)",service#general,NEGATIVE,0,0
"After that she simply took our plates, walked away, came back another TWENTY minutes later with the bill and the chicken on it!!!!!!!!!!!!",,1882,336,EN,"[0,0)",service#general,NEGATIVE,0,0
"No desert menu, no apology, nothing!!!!!!",,1883,336,EN,"[0,0)",service#general,NEGATIVE,0,0
"This is where it really really gets bad: the manager said, there is absolutely nothing we can do, it's a matter of taste that she didn't like it, and I cannot comp it.",manager,1885,336,EN,"[45,52)",service#general,NEGATIVE,45,52
"Again, no apology, no is there anything else I can get you, no can I get you a drink to make up for it, nothing!!!!",,1886,336,EN,"[0,0)",service#general,NEGATIVE,0,0
The level of rudeness was preposterous.,,1888,336,EN,"[0,0)",service#general,NEGATIVE,0,0
